Jump,retOpen,Returns(120mins),Returns(90mins),Returns(60mins),Returns(30mins),Returns(15mins),ATR,EndBars,Target
1.002123,-0.080002,-0.089996,-0.120003,-0.050003,0.022499,0,0.382229,19,2
1.002123,-0.095001,-0.137497,-0.095001,-0.014999,-0.014999,-0.014999,0.382229,18,2
1.002123,-0.147499,-0.1875,-0.1175,-0.044998,-0.067497,-0.052498,0.382229,17,3
1.002123,-0.130005,-0.130005,-0.050003,-0.050003,-0.035004,0.017494,0.382229,16,3
1.002123,-0.110001,-0.080002,-0.0075,-0.029999,0.037498,0.020004,0.382229,15,2
1.002123,-0.075005,0.004997,0.004997,0.019997,0.055,0.034996,0.382229,14,2
1.002123,-0.077499,0.025002,0.002502,0.07,0.032501,-0.002495,0.382229,13,2
1.002123,-0.099998,-0.019997,-0.004997,0.030006,-0.024994,-0.022499,0.382229,12,2
1.002123,-0.072502,0.0075,0.074997,0.037498,0.004997,0.027496,0.382229,11,2
1.002123,-0.112503,-0.017502,0.017502,-0.037498,-0.012505,-0.040001,0.382229,10,2
1.002123,-0.087502,0.059998,0.022499,-0.010002,-0.014999,0.025002,0.382229,9,2
1.002123,-0.087502,0.042503,-0.012497,0.012497,0.025002,0,0.382229,8,2
1.002123,-0.07,0.040001,0.0075,0.002502,0.017502,0.017502,0.382229,7,2
1.002123,-0.022499,0.052505,0.077499,0.090004,0.065002,0.047501,0.382229,6,1
1.002123,0.009995,0.087494,0.082497,0.097496,0.079994,0.032494,0.382229,5,1
1.002123,-0.002502,0.097496,0.110001,0.084999,0.019997,-0.012497,0.382229,4,1
1.002123,-0.042503,0.029999,0.044998,0.027496,-0.052498,-0.040001,0.382229,3,2
1.002123,-0.07,0.042503,0.017502,-0.047501,-0.067497,-0.027496,0.344796,2,2
1.003068,-0.080002,-0.040001,-0.022499,0.012497,0.022499,0.034996,0.344796,24,2
1.003068,-0.082504,-0.032501,-0.052505,0.017494,0.032494,-0.002502,0.344796,23,2
1.003068,-0.107498,-0.049995,-0.014999,-0.004997,-0.027496,-0.024994,0.344796,22,3
1.003068,-0.110001,-0.080002,-0.010002,0.004997,-0.027496,-0.002502,0.344796,21,3
1.003068,-0.1175,-0.025002,-0.014999,-0.037498,-0.010002,-0.0075,0.344796,20,3
1.003068,-0.107498,-0.0075,0.0075,-0.024994,0.002502,0.010002,0.344796,19,3
1.003068,-0.047501,0.055,0.032501,0.059998,0.07,0.059998,0.344796,18,2
1.003068,-0.029999,0.084999,0.052505,0.080002,0.077499,0.017502,0.344796,17,2
1.003068,-0.035004,0.044998,0.072495,0.082497,0.012497,-0.005005,0.344796,16,2
1.003068,-0.044998,0.037506,0.065002,0.0625,-0.014999,-0.009995,0.344796,15,2
1.003068,-0.080002,0.027496,0.037498,-0.032501,-0.044998,-0.035004,0.344796,14,2
1.003068,-0.082504,0.027496,0.024994,-0.052505,-0.037506,-0.002502,0.344796,13,2
1.003068,-0.107498,0.010002,-0.059998,-0.072495,-0.027496,-0.024994,0.344796,12,3
1.003068,-0.157501,-0.050003,-0.127502,-0.112503,-0.074997,-0.050003,0.344796,11,4
1.003068,-0.142502,-0.095001,-0.107498,-0.0625,-0.035004,0.014999,0.344796,10,4
1.003068,-0.092499,-0.0625,-0.047501,-0.009995,0.065002,0.050003,0.344796,9,3
1.003068,-0.072502,-0.037498,0.0075,0.034996,0.07,0.019997,0.344796,8,2
1.003068,-0.075005,-0.030006,0.0075,0.082497,0.017494,-0.002502,0.344796,7,2
1.003068,-0.077499,0.002502,0.029999,0.065002,-0.004997,-0.002495,0.344796,6,2
1.003068,-0.065002,0.017502,0.092499,0.027496,0.010002,0.012497,0.344796,5,2
1.003068,-0.032501,0.074997,0.110001,0.040001,0.044998,0.032501,0.344796,4,2
1.003068,0.064995,0.222496,0.157494,0.139999,0.129997,0.097496,0.344796,3,0
1.003068,-0.020004,0.122498,0.052498,0.057495,0.012497,-0.084999,0.344796,2,2
1.003068,-0.042503,0.049995,0.032501,0.022499,-0.107498,-0.022499,0.327347,1,2
1.004987,-0.082497,0.027504,-0.0075,0.012505,0.002502,-0.002495,0.327347,24,2
1.004987,-0.084999,0.004997,0.010002,-0.0075,-0.004997,-0.002502,0.327347,23,2
1.004987,-0.07,0.004997,0.025002,0.014999,0.012497,0.014999,0.327347,22,2
1.004987,-0.065002,0.029999,0.012497,0.014999,0.019997,0.004997,0.327347,21,2
1.004987,-0.029999,0.065002,0.055,0.052498,0.040001,0.035004,0.327347,20,1
1.004987,-0.029999,0.047501,0.050003,0.055,0.035004,0,0.327347,19,1
1.004987,-0.019997,0.065002,0.0625,0.050003,0.010002,0.010002,0.327347,18,1
1.004987,-0.035004,0.044998,0.049995,0.029999,-0.005005,-0.015007,0.327347,17,2
1.004987,-0.052498,0.029999,0.017502,-0.022499,-0.032501,-0.017494,0.327347,16,2
1.004987,-0.029999,0.055,0.035004,0,0.005005,0.022499,0.327347,15,1
1.004987,-0.014999,0.055,0.014999,0.004997,0.037498,0.014999,0.327347,14,1
1.004987,-0.037498,0.027504,-0.0075,-0.002495,-0.0075,-0.022499,0.327347,13,2
1.004987,-0.029999,0,-0.010002,0.022499,-0.014999,0.0075,0.327347,12,1
1.004987,-0.047501,-0.017502,-0.012497,-0.017502,-0.010002,-0.017502,0.327347,11,2
1.004987,-0.0625,-0.042503,-0.010002,-0.047501,-0.032501,-0.014999,0.327347,10,2
1.004987,-0.040001,-0.004997,-0.010002,-0.002502,0.0075,0.022499,0.327347,9,2
1.004987,-0.037498,0.014999,-0.022499,-0.0075,0.025002,0.002502,0.327347,8,2
1.004987,-0.047501,-0.017502,-0.010002,0,-0.0075,-0.010002,0.327347,7,2
1.004987,-0.029999,-0.014999,0,0.032501,0.0075,0.017502,0.327347,6,1
1.004987,-0.012497,0.025002,0.035004,0.027504,0.035004,0.017502,0.327347,5,1
1.004987,0.004997,0.034996,0.067497,0.042496,0.034996,0.017494,0.327347,4,1
1.004987,-0.084999,-0.037498,-0.044998,-0.037498,-0.072502,-0.089996,0.327347,3,2
1.004987,-0.080002,-0.017502,-0.042503,-0.050003,-0.084999,0.004997,0.327347,2,2
1.004987,-0.080002,-0.040001,-0.032501,-0.067505,0.004997,0,0.339261,1,2
1.005345,-0.1875,-0.137497,-0.162498,-0.144997,-0.144997,-0.119995,0.339261,24,0
1.005345,-0.25,-0.217499,-0.222496,-0.199997,-0.182495,-0.0625,0.339261,23,0
1.005345,-0.217499,-0.192497,-0.174995,-0.174995,-0.029999,0.032501,0.339261,22,0
1.005345,-0.264999,-0.237495,-0.214996,-0.197495,-0.014999,-0.047501,0.339261,21,0
1.005345,-0.302498,-0.259995,-0.259995,-0.114998,-0.084999,-0.037498,0.339261,20,0
1.005345,-0.352501,-0.302498,-0.284996,-0.102501,-0.087502,-0.050003,0.339261,19,0
1.005345,-0.32,-0.277496,-0.1325,-0.102501,-0.017502,0.032501,0.339261,18,0
1.005345,-0.422501,-0.354996,-0.172501,-0.157501,-0.07,-0.102501,0.339261,17,1
1.005345,-0.477501,-0.290001,-0.260002,-0.175003,-0.157501,-0.055,0.339261,16,2
1.005345,-0.425003,-0.175003,-0.160004,-0.072502,-0.002502,0.052498,0.339261,15,1
1.005345,-0.440002,-0.222504,-0.137505,-0.120003,0.037498,-0.014999,0.339261,14,2
1.005345,-0.402504,-0.137505,-0.050003,0.019997,0.022499,0.037498,0.339261,13,1
1.005345,-0.43,-0.127502,-0.110001,0.047501,0.010002,-0.027496,0.339261,12,2
1.005345,-0.412498,-0.059998,0.010002,0.012505,-0.009995,0.017502,0.339261,11,1
1.005345,-0.442505,-0.122505,0.034996,-0.002502,-0.012505,-0.030006,0.339261,10,2
1.005345,-0.442505,-0.020004,-0.017502,-0.040001,-0.030006,0,0.339261,9,2
1.005345,-0.389999,0.087502,0.050003,0.040001,0.052505,0.052505,0.339261,8,1
1.005345,-0.3675,0.057503,0.035004,0.044998,0.075005,0.022499,0.339261,7,0
1.005345,-0.389999,0.050003,0.040001,0.052505,0,-0.022499,0.339261,6,1
1.005345,-0.442505,-0.040001,-0.030006,0,-0.075005,-0.052505,0.339261,5,2
1.005345,-0.43,0,0.012505,-0.040001,-0.040001,0.012505,0.339261,4,2
1.005345,-0.462502,-0.050003,-0.019997,-0.095001,-0.019997,-0.032501,0.339261,3,2
1.005345,-0.480003,-0.037498,-0.090004,-0.090004,-0.050003,-0.017502,0.339261,2,2
1.005345,-0.474998,-0.032494,-0.107498,-0.032494,-0.012497,0.005005,0.382572,1,2
0.998454,-0.135002,-0.052498,-0.037498,0.012497,0.022499,0.0075,0.382572,24,0
0.998454,-0.162498,-0.042496,-0.059998,0.015007,-0.019997,-0.027496,0.382572,23,0
0.998454,-0.162498,-0.064995,-0.014999,-0.004997,-0.027496,0,0.382572,22,0
0.998454,-0.165001,-0.0625,0.012505,-0.022499,-0.002502,-0.002502,0.382572,21,0
0.998454,-0.139999,0.0075,0.017502,-0.004997,0.022499,0.025002,0.382572,20,0
0.998454,-0.150002,0.027504,-0.0075,0.012497,0.014999,-0.010002,0.382572,19,0
0.998454,-0.162498,-0.004997,-0.027496,0,-0.022499,-0.012497,0.382572,18,0
0.998454,-0.192505,-0.050003,-0.030006,-0.027504,-0.042503,-0.030006,0.382572,17,0
0.998454,-0.172501,-0.037498,-0.010002,-0.032501,-0.010002,0.020004,0.382572,16,0
0.998454,-0.152504,0.009995,0.012497,-0.002502,0.040001,0.019997,0.382572,15,0
0.998454,-0.147499,0.014999,-0.0075,0.014999,0.025002,0.005005,0.382572,14,0
0.998454,-0.162498,0.002502,-0.012497,0.030006,-0.009995,-0.014999,0.382572,13,0
0.998454,-0.165001,-0.025002,-0.002502,0.0075,-0.017502,-0.002502,0.382572,12,0
0.998454,-0.18,-0.029999,0.012505,-0.027496,-0.017502,-0.014999,0.382572,11,0
0.998454,-0.160004,0.002495,0.012497,-0.012505,0.004997,0.019997,0.382572,10,0
0.998454,-0.170006,0.022499,-0.017502,-0.007507,0.009995,-0.010002,0.382572,9,0
0.998454,-0.190002,-0.017502,-0.042503,-0.025002,-0.029999,-0.019997,0.382572,8,0
0.998454,-0.18,-0.027496,-0.017502,0,-0.009995,0.010002,0.382572,7,0
0.998454,-0.202499,-0.055,-0.037498,-0.042496,-0.012497,-0.022499,0.382572,6,0
0.998454,-0.237503,-0.075005,-0.057503,-0.067497,-0.057503,-0.035004,0.382572,5,1
0.998454,-0.2425,-0.077499,-0.082497,-0.052498,-0.040001,-0.004997,0.382572,4,1
0.998454,-0.282501,-0.102501,-0.112495,-0.102501,-0.044998,-0.040001,0.382572,3,2
0.998454,-0.287498,-0.127495,-0.097496,-0.084999,-0.044998,-0.004997,0.382572,2,2
0.998454,-0.327499,-0.157494,-0.147499,-0.089996,-0.044998,-0.040001,0.396304,1,2
0.999544,0.052505,0.102501,0.042503,0.060005,0.022499,-0.009995,0.396304,24,0
0.999544,0.055,0.034996,0.034996,0.039993,-0.0075,0.002495,0.396304,23,0
0.999544,0.035004,0.025002,0.042503,0.004997,-0.017502,-0.019997,0.396304,22,1
0.999544,0.005005,-0.014999,-0.010002,-0.057495,-0.049995,-0.029999,0.396304,21,1
0.999544,-0.009995,-0.002495,-0.040001,-0.0625,-0.044998,-0.014999,0.396304,20,2
0.999544,-0.029999,-0.045006,-0.092499,-0.084999,-0.035004,-0.020004,0.396304,19,2
0.999544,0.002502,-0.027504,-0.050003,-0.032501,0.012497,0.032501,0.396304,18,1
0.999544,0.037506,-0.024994,-0.017494,0.032501,0.067505,0.035004,0.396304,17,1
0.999544,0.025002,-0.027504,-0.010002,0.034996,0.022499,-0.012505,0.396304,16,1
0.999544,0.005005,-0.049995,0,0.035004,-0.032501,-0.019997,0.396304,15,1
0.999544,-0.004997,-0.040001,0.004997,-0.0075,-0.029999,-0.010002,0.396304,14,2
0.999544,0.005005,0,0.035004,-0.032501,0,0.010002,0.396304,13,1
0.999544,0.032501,0.042496,0.029999,0.0075,0.037498,0.027496,0.396304,12,1
0.999544,0.097504,0.127502,0.059998,0.092499,0.092499,0.065002,0.396304,11,0
0.999544,0.050003,0.047501,0.025002,0.055,0.017502,-0.047501,0.396304,10,0
0.999544,0.075005,0.037498,0.07,0.07,-0.022499,0.025002,0.396304,9,0
0.999544,0.012505,-0.012497,0.017502,-0.019997,-0.037498,-0.0625,0.396304,8,1
0.999544,-0.014999,-0.020004,-0.020004,-0.112503,-0.090004,-0.027504,0.396304,7,2
0.999544,-0.0075,-0.002502,-0.040001,-0.057503,-0.020004,0.0075,0.396304,6,2
0.999544,-0.0075,-0.012505,-0.105003,-0.082504,0.0075,0,0.396304,5,2
0.999544,0.007507,-0.024994,-0.042496,-0.004997,0.015007,0.015007,0.396304,4,1
0.999544,0.007507,-0.089996,-0.067497,0.022507,0.015007,0,0.396304,3,1
0.999544,0,-0.050003,-0.012505,0.0075,-0.007507,-0.007507,0.396304,2,1
0.999544,-0.049995,-0.125,-0.034996,-0.042496,-0.057503,-0.049995,0.340353,1,2
0.995478,0.040001,0.012505,0.010002,-0.029999,-0.027496,-0.014999,0.340353,24,2
0.995478,0.065002,0.090004,-0.022499,0.002502,0.010002,0.025002,0.340353,23,2
0.995478,0.0625,0.032501,-0.0075,-0.004997,0.022499,-0.002502,0.340353,22,2
0.995478,0.055,-0.032501,-0.0075,0,-0.010002,-0.0075,0.340353,21,2
0.995478,0.072502,0.002502,0.005005,0.032501,0.010002,0.017502,0.340353,20,2
0.995478,0.092499,0.029999,0.037498,0.027496,0.037498,0.019997,0.340353,19,2
0.995478,0.037498,-0.029999,-0.002502,-0.025002,-0.035004,-0.055,0.340353,18,2
0.995478,0.059998,0.004997,-0.005005,0.004997,-0.032501,0.022499,0.340353,17,2
0.995478,0.059998,0.019997,-0.002502,-0.012505,0.022499,0,0.340353,16,2
0.995478,0.07,0.004997,0.014999,-0.022499,0.010002,0.010002,0.340353,15,2
0.995478,0.047501,-0.014999,-0.025002,0.010002,-0.012497,-0.022499,0.340353,14,2
0.995478,0.052498,-0.002502,-0.040001,-0.0075,-0.017502,0.004997,0.340353,13,2
0.995478,0.034996,-0.037506,-0.002502,-0.025002,-0.012505,-0.017502,0.340353,12,2
0.995478,0.017502,-0.074997,-0.042496,-0.052498,-0.034996,-0.017494,0.340353,11,3
0.995478,-0.0075,-0.044998,-0.067497,-0.055,-0.042496,-0.025002,0.340353,10,3
0.995478,-0.032501,-0.092499,-0.102501,-0.084999,-0.050003,-0.025002,0.340353,9,4
0.995478,-0.017502,-0.077499,-0.065002,-0.052498,-0.010002,0.014999,0.340353,8,3
0.995478,-0.004997,-0.074997,-0.057495,-0.022499,0.027504,0.012505,0.340353,7,3
0.995478,0.027496,-0.020004,-0.0075,0.034996,0.044998,0.032494,0.340353,6,2
0.995478,0.014999,-0.037498,-0.002502,0.047501,0.019997,-0.012497,0.340353,5,3
0.995478,0.032501,-0.002495,0.040001,0.050003,0.005005,0.017502,0.340353,4,2
0.995478,0.050003,0.032501,0.082504,0.055,0.035004,0.017502,0.340353,3,2
0.995478,0.059998,0.067497,0.077499,0.032501,0.027496,0.009995,0.340353,2,2
0.995478,0.067497,0.099998,0.072495,0.052498,0.017494,0.0075,0.341515,1,2
0.999314,0.014999,0.025002,0.025002,-0.022499,0.017502,0.012497,0.341515,24,4
0.999314,0.035004,0.040001,0.014999,0.032501,0.032501,0.020004,0.341515,23,4
0.999314,0.077499,0.087502,0.040001,0.080002,0.0625,0.042496,0.341515,22,3
0.999314,0.095001,0.074997,0.092499,0.092499,0.059998,0.017502,0.341515,21,3
0.999314,0.120003,0.082504,0.122505,0.105003,0.042503,0.025002,0.341515,20,2
0.999314,0.099998,0.097496,0.097496,0.064995,0.004997,-0.020004,0.341515,19,2
0.999314,0.107498,0.110001,0.092499,0.029999,-0.012505,0.0075,0.341515,18,2
0.999314,0.080002,0.077499,0.044998,-0.014999,-0.019997,-0.027496,0.341515,17,3
0.999314,0.127502,0.112503,0.050003,0.0075,0.020004,0.047501,0.341515,16,2
0.999314,0.162498,0.127495,0.067497,0.0625,0.082497,0.034996,0.341515,15,2
0.999314,0.125,0.047501,0.004997,0.017502,-0.002502,-0.037498,0.341515,14,2
0.999314,0.142502,0.047501,0.042503,0.0625,-0.019997,0.017502,0.341515,13,2
0.999314,0.1175,-0.002502,0.010002,-0.010002,-0.0075,-0.025002,0.341515,12,2
0.999314,0.102501,0.002502,0.022499,-0.059998,-0.040001,-0.014999,0.341515,11,2
0.999314,0.087502,-0.019997,-0.040001,-0.037498,-0.029999,-0.014999,0.341515,10,3
0.999314,0.067497,-0.012505,-0.095001,-0.075005,-0.035004,-0.020004,0.341515,9,3
0.999314,0.110001,-0.017502,-0.014999,-0.0075,0.022499,0.042503,0.341515,8,2
0.999314,0.125,-0.037498,-0.017502,0.022499,0.057503,0.014999,0.341515,7,2
0.999314,0.135002,0.010002,0.017502,0.047501,0.025002,0.010002,0.341515,6,2
0.999314,0.1325,-0.010002,0.029999,0.065002,0.0075,-0.002502,0.341515,5,2
0.999314,0.135002,0.017502,0.047501,0.025002,0,0.002502,0.341515,4,2
0.999314,0.129997,0.027496,0.0625,0.004997,-0.002502,-0.005005,0.341515,3,2
0.999314,0.152504,0.065002,0.042503,0.017502,0.017502,0.022507,0.341515,2,2
0.999314,0.145004,0.077507,0.020004,0.012505,0.015007,-0.0075,0.314261,1,2
0.998096,-0.065002,-0.099998,-0.119995,-0.059998,-0.022499,0,0.314261,24,0
0.998096,-0.065002,-0.095001,-0.114998,-0.027496,0,0,0.314261,23,0
0.998096,-0.072502,-0.127495,-0.067497,-0.029999,-0.0075,-0.0075,0.314261,22,0
0.998096,-0.030006,-0.080002,0.0075,0.034996,0.034996,0.042496,0.314261,21,0
0.998096,-0.070007,-0.065002,-0.027504,-0.005005,0.002495,-0.040001,0.314261,20,0
0.998096,-0.072502,-0.034996,-0.0075,-0.0075,-0.042496,-0.002495,0.314261,19,0
0.998096,-0.087502,-0.044998,-0.022499,-0.014999,-0.017494,-0.014999,0.314261,18,0
0.998096,-0.115005,-0.050003,-0.050003,-0.084999,-0.042503,-0.027504,0.314261,17,0
0.998096,-0.170006,-0.105003,-0.097504,-0.099998,-0.082504,-0.055,0.314261,16,0
0.998096,-0.25,-0.184998,-0.219994,-0.177498,-0.134995,-0.079994,0.314261,15,1
0.998096,-0.282501,-0.209999,-0.212494,-0.195,-0.112495,-0.032501,0.314261,14,1
0.998096,-0.240005,-0.209999,-0.167503,-0.125,0.009995,0.042496,0.314261,13,1
0.998096,-0.215004,-0.144997,-0.127502,-0.044998,0.067497,0.025002,0.314261,12,0
0.998096,-0.197502,-0.125,-0.082497,0.052498,0.042503,0.017502,0.314261,11,0
0.998096,-0.225006,-0.137505,-0.055,0.057495,-0.010002,-0.027504,0.314261,10,0
0.998096,-0.210007,-0.095001,0.039993,0.029999,-0.012505,0.014999,0.314261,9,0
0.998096,-0.255005,-0.084999,0.027496,-0.040001,-0.029999,-0.044998,0.314261,8,1
0.998096,-0.272507,-0.022507,-0.032501,-0.075005,-0.0625,-0.017502,0.314261,7,1
0.998096,-0.25,0.032501,-0.034996,-0.024994,0.005005,0.022507,0.314261,6,1
0.998096,-0.255005,-0.014999,-0.057503,-0.044998,0.017502,-0.005005,0.314261,5,1
0.998096,-0.270004,-0.055,-0.044998,-0.014999,-0.020004,-0.014999,0.314261,4,1
0.998096,-0.292503,-0.095001,-0.082497,-0.019997,-0.037498,-0.022499,0.314261,3,2
0.998096,-0.310005,-0.084999,-0.055,-0.060005,-0.040001,-0.017502,0.314261,2,2
0.998096,-0.335007,-0.125,-0.0625,-0.080002,-0.042503,-0.025002,0.350697,1,2
0.99977,0.127502,0.004997,-0.040001,-0.025002,0.014999,-0.004997,0.350697,24,2
0.99977,0.150002,-0.012505,0.0075,0,0.017502,0.022499,0.350697,23,2
0.99977,0.150002,-0.017502,-0.002502,0.037498,0.022499,0,0.350697,22,2
0.99977,0.157501,0.014999,0.0075,0.025002,0.0075,0.0075,0.350697,21,1
0.99977,0.137505,-0.014999,0.025002,0.010002,-0.012497,-0.019997,0.350697,20,2
0.99977,0.1175,-0.032501,-0.014999,-0.032501,-0.040001,-0.020004,0.350697,19,2
0.99977,0.092499,-0.020004,-0.035004,-0.057503,-0.045006,-0.025002,0.350697,18,2
0.99977,0.095001,-0.037498,-0.055,-0.0625,-0.022499,0.002502,0.350697,17,2
0.99977,0.102501,-0.025002,-0.047501,-0.035004,0.010002,0.0075,0.350697,16,2
0.99977,0.102501,-0.047501,-0.055,-0.014999,0.0075,0,0.350697,15,2
0.99977,0.0625,-0.087502,-0.075005,-0.029999,-0.040001,-0.040001,0.350697,14,3
0.99977,0.065002,-0.092499,-0.052498,-0.029999,-0.037498,0.002502,0.350697,13,2
0.99977,0.082504,-0.055,-0.009995,-0.019997,0.020004,0.017502,0.350697,12,2
0.99977,0.122505,0.005005,0.027504,0.020004,0.057503,0.040001,0.350697,11,2
0.99977,0.090004,-0.002495,-0.012497,0.027504,0.0075,-0.032501,0.350697,10,2
0.99977,0.1325,0.037498,0.029999,0.067497,0.009995,0.042496,0.350697,9,2
0.99977,0.130005,0.027504,0.067505,0.047501,0.040001,-0.002495,0.350697,8,2
0.99977,0.127502,0.025002,0.0625,0.004997,-0.004997,-0.002502,0.350697,7,2
0.99977,0.112503,0.050003,0.029999,0.022499,-0.017502,-0.014999,0.350697,6,2
0.99977,0.095001,0.029999,-0.027504,-0.037498,-0.032501,-0.017502,0.350697,5,2
0.99977,0.102501,0.019997,0.012497,-0.027504,-0.010002,0.0075,0.350697,4,2
0.99977,0.100006,-0.022499,-0.032494,-0.027496,0.005005,-0.002495,0.350697,3,2
0.99977,0.1175,0.027496,-0.012505,0.004997,0.014999,0.017494,0.350697,2,2
0.99977,0.110001,-0.022499,-0.017502,0.014999,0.009995,-0.0075,0.314273,1,2
0.997779,-0.165001,-0.072502,-0.022499,0.027504,-0.040001,0.002502,0.314273,24,1
0.997779,-0.1875,-0.064995,-0.014999,-0.044998,-0.019997,-0.022499,0.314273,23,2
0.997779,-0.172501,-0.029999,0.020004,-0.047501,-0.0075,0.014999,0.314273,22,1
0.997779,-0.139999,0.032501,0.002502,0.027504,0.047501,0.032501,0.314273,21,1
0.997779,-0.112503,0.080002,0.012497,0.052498,0.059998,0.027496,0.314273,20,0
0.997779,-0.105003,0.037498,0.0625,0.082497,0.034996,0.0075,0.314273,19,0
0.997779,-0.135002,-0.010002,0.029999,0.037498,-0.022499,-0.029999,0.314273,18,1
0.997779,-0.142502,0.025002,0.044998,-0.002502,-0.037498,-0.0075,0.314273,17,1
0.997779,-0.142502,0.022499,0.029999,-0.029999,-0.0075,0,0.314273,16,1
0.997779,-0.122505,0.064995,0.017494,-0.017502,0.019997,0.019997,0.314273,15,0
0.997779,-0.077499,0.095001,0.035004,0.057503,0.065002,0.045006,0.314273,14,0
0.997779,-0.084999,0.055,0.020004,0.057503,0.037506,-0.0075,0.314273,13,0
0.997779,-0.130005,-0.017502,0.004997,0.012497,-0.052505,-0.045006,0.314273,12,1
0.997779,-0.127502,-0.022499,0.014999,-0.004997,-0.042503,0.002502,0.314273,11,1
0.997779,-0.1325,0.002502,0.010002,-0.055,-0.002495,-0.004997,0.314273,10,1
0.997779,-0.192505,-0.050003,-0.07,-0.107506,-0.065002,-0.060005,0.314273,9,2
0.997779,-0.162498,-0.019997,-0.084999,-0.032494,-0.029999,0.030006,0.314273,8,1
0.997779,-0.165001,-0.042496,-0.080002,-0.037498,0.027504,-0.002502,0.314273,7,1
0.997779,-0.182503,-0.105003,-0.052498,-0.050003,-0.020004,-0.017502,0.314273,6,2
0.997779,-0.209999,-0.125,-0.082497,-0.017494,-0.044998,-0.027496,0.314273,5,2
0.997779,-0.1875,-0.057495,-0.055,-0.025002,-0.004997,0.022499,0.314273,4,2
0.997779,-0.197502,-0.07,-0.004997,-0.032501,0.012497,-0.010002,0.314273,3,2
0.997779,-0.215004,-0.082504,-0.052505,-0.032501,-0.027504,-0.017502,0.314273,2,2
0.997779,-0.224998,-0.032494,-0.059998,-0.014999,-0.027496,-0.009995,0.330704,1,2
1.001078,-0.0625,0.045006,0.010002,-0.009995,-0.027496,0.012505,0.330704,24,2
1.001078,-0.057503,-0.025002,-0.017502,-0.012497,0.017502,0.004997,0.330704,23,2
1.001078,-0.082504,-0.010002,-0.029999,-0.047501,-0.020004,-0.025002,0.330704,22,2
1.001078,-0.077499,-0.037498,-0.032494,-0.002495,-0.019997,0.005005,0.330704,21,2
1.001078,-0.095001,-0.042496,-0.059998,-0.032501,-0.012497,-0.017502,0.330704,20,2
1.001078,-0.090004,-0.044998,-0.014999,-0.032501,-0.012505,0.004997,0.330704,19,2
1.001078,-0.080002,-0.044998,-0.017502,0.002502,0.014999,0.010002,0.330704,18,2
1.001078,-0.092506,-0.017502,-0.035004,-0.015007,-0.002502,-0.012505,0.330704,17,2
1.001078,-0.080002,-0.017502,0.002502,0.014999,0,0.012505,0.330704,16,2
1.001078,-0.055,0.002502,0.022499,0.035004,0.037506,0.025002,0.330704,15,2
1.001078,-0.030006,0.052498,0.064995,0.049995,0.049995,0.024994,0.330704,14,2
1.001078,0.057495,0.134995,0.147499,0.150002,0.112495,0.087502,0.330704,13,0
1.001078,0.019997,0.114998,0.099998,0.099998,0.050003,-0.037498,0.330704,12,1
1.001078,0.032494,0.122498,0.125,0.087494,-0.025002,0.012497,0.330704,11,1
1.001078,0.012497,0.092499,0.092499,0.042503,-0.0075,-0.019997,0.330704,10,1
1.001078,0.044998,0.137505,0.099998,-0.012497,0.012505,0.032501,0.330704,9,0
1.001078,0.072495,0.152496,0.102501,0.052498,0.059998,0.027496,0.330704,8,0
